household_key,pred_purchases_6m,clv_6m,churn_prob,frequency,recency,monetary,total_net_revenue
18,43.52674775,1842.820061,0,163,21,7118.91,7118.91
380,35.29913136,2051.357375,0,129,21,7726.44,7726.44
824,15.80010505,315.8988968,0,57,21,1167.03,1167.03
463,0.01105431485,0.1056862803,0,587,21,5803.3,5803.3
1762,10.56553796,456.4692268,0,344,21,15360.14,15360.14
881,37.74155228,1131.318449,0,139,21,4295.11,4295.11
1346,22.04173718,315.0392074,0,80,21,1174.31,1174.31
418,45.15026355,1188.648722,0,256,21,6960.96,6960.96
1454,41.27489938,1282.284257,0,154,21,4934,4934
570,9.640751831,378.9711208,0,35,21,1400.11,1400.11
761,46.33660818,2279.507675,0,178,21,9036.01,9036.01
1370,23.60779529,2277.355579,0,86,21,8531.89,8531.89
1179,50.13983751,2233.808695,0,205,21,9428.4,9428.4
358,5.726151066,190.0789374,0,371,21,12729.34,12729.34
1948,22.75763894,427.557424,0,83,21,1602.32,1602.32
725,36.02064595,1268.79177,0,133,21,4828.58,4828.58
574,32.66295613,1784.203452,0,120,21,6753.54,6753.54
2440,37.53325579,671.6356137,0,139,21,2563.57,2563.57
612,38.77091258,1039.061789,0,144,21,3978.72,3978.72
489,50.58238439,1355.876928,0,212,21,5866.56,5866.56
1587,18.63960588,191.0972416,0,68,21,714.61,714.61
762,0.000001715099163,0.00001680921458,0,886,21,8982.79,8982.79
2460,8.758854433,260.3512448,0,32,21,966.05,966.05
69,47.10700037,1422.971385,0,183,21,5704.34,5704.34
2347,25.35315215,856.6591296,0,93,21,3232.55,3232.55
1020,44.76512051,2425.941851,0,171,21,9561.46,9561.46
406,12.26763185,474.080689,0,45,21,1776.65,1776.65
412,30.33227342,638.1934171,0,112,21,2426.3,2426.3
1890,13.88233793,514.5994586,0,51,21,1934.45,1934.45
566,38.94441071,315.3512828,0,146,21,1218.08,1218.08
2245,46.00801687,1155.867052,0,178,21,4614.02,4614.02
1535,48.48325035,1606.660354,0,247,21,8453.65,8453.65
1510,0,0,0,1300,21,11211.37,11211.37
20,4.323974362,80.92245646,0,387,21,7486.11,7486.11
58,42.84489608,1604.420045,0,268,21,10367.08,10367.08
1639,29.67436973,675.5172203,0,110,21,2578.1,2578.1
1158,50.83573058,652.8729915,0,219,21,2903.2,2903.2
1379,0.1512839903,4.022675455,0,509,21,13995.22,13995.22
1981,26.99027127,380.6323761,0,100,21,1450.68,1450.68
840,50.63938744,2737.554601,0,214,21,11944.57,11944.57
1093,8.924423096,264.4538212,0,33,21,993.76,993.76
1969,50.74623781,480.1208793,0,230,21,2246.2,2246.2
435,25.05366066,476.0304777,0,93,21,1817.22,1817.22
1166,2.595036387,75.49660398,0,409,21,12300.62,12300.62
891,30.32964564,1833.272991,0,113,21,7035.21,7035.21
2083,5.130224497,107.6700078,0,383,21,8308.39,8308.39
2270,25.0034351,366.7872053,0,312,21,4728.67,4728.67
442,50.63238112,709.375186,0,214,21,3094.71,3094.71
1884,8.098824287,157.8732043,0,30,21,592.73,592.73
2190,50.92710728,2086.967512,0,225,21,9520.85,9520.85
1430,13.35226634,764.3623807,0,344,21,20352.99,20352.99
1041,34.81338836,828.7331624,0,291,21,7156.7,7156.7
2423,15.88942419,745.8152349,0,59,21,2838.62,2838.62
2115,22.09456012,987.1774864,0,320,21,14774.86,14774.86
1363,15.6205552,1070.837071,0,58,21,4075.4,4075.4
1869,31.75297043,940.4587681,0,119,21,3630.62,3630.62
830,50.82947529,361.2397991,0,231,21,1694.32,1694.32
1640,39.72640836,1125.159476,0,151,21,4410.1,4410.1
242,23.35086645,1365.428191,0,87,21,5231.8,5231.8
652,12.90970378,473.4966431,0,48,21,1800.09,1800.09
135,19.88469202,187.9609853,0,74,21,717.5,717.5
1155,11.02588533,541.0462883,0,41,21,2053.02,2053.02
2033,29.07096373,650.9695671,0,109,21,2512.78,2512.78
2298,22.22072875,705.7274626,0,83,21,2709.53,2709.53
726,19.02572974,579.5261576,0,71,21,2220.15,2220.15
1997,17.93119087,1120.130188,0,67,21,4295.68,4295.68
1637,17.66440729,305.4025043,0,66,21,1170.13,1170.13
1822,50.80870984,793.9359544,0,218,21,3516.44,3516.44
1062,50.70274771,340.2900144,0,216,21,1495.76,1495.76
2034,36.86255018,796.5635584,0,140,21,3118.35,3118.35
443,27.42236551,684.0017775,0,103,21,2644.21,2644.21
2017,43.79928741,1774.681694,0,170,21,7106.62,7106.62
1269,28.94527077,669.3967359,0,109,21,2595.17,2595.17
1805,20.53393384,205.8619558,0,77,21,792.2,792.2
316,14.14844909,270.7734569,0,53,21,1037.78,1037.78
2004,49.44995287,1940.968836,0,248,21,10053.87,10053.87
1245,48.38491843,824.3759345,0,254,21,4469.27,4469.27
2080,34.27608443,1459.265667,0,130,21,5704.14,5704.14
1160,37.98075021,1112.238319,0,145,21,4377.96,4377.96
196,46.84075243,1283.917918,0,186,21,5261.19,5261.19
1419,0.1319332495,1.859022409,0,524,21,7634.57,7634.57
110,46.61571502,845.2845099,0,185,21,3461.32,3461.32
909,0.0006122185048,0.0103057156,0,713,21,12414.56,12414.56
543,27.56377071,951.9936084,0,104,21,3697.55,3697.55
2322,22.9072902,1622.788722,0,323,21,23646.92,23646.92
936,0.2551929087,3.485636937,0,502,21,7089.49,7089.49
2142,28.04335743,1960.696025,0,106,21,7631.12,7631.12
1154,33.4256587,971.5191312,0,127,21,3803.55,3803.55
1190,48.95609296,623.443987,0,253,21,3327.02,3327.02
841,40.66120984,640.5768696,0,157,21,2550.37,2550.37
727,31.04898131,1257.499472,0,118,21,4923.13,4923.13
2170,46.11193429,1040.358198,0,266,21,6198.89,6198.89
983,48.33251552,909.697215,0,196,21,3807.15,3807.15
71,23.7622581,866.6543117,0,90,21,3376.03,3376.03
1058,0.04997024372,0.2816020112,0,563,21,3280.18,3280.18
371,41.41774317,3919.189533,0,161,21,15716.54,15716.54
900,0.0000000002145208648,0.000000002788706071,0,1223,21,16450.53,16450.53
215,36.95175377,422.3881488,0,142,21,1672.66,1672.66
2179,12.15363455,375.532479,0,46,21,1452.29,1452.29
124,16.11421023,176.3075423,0,61,21,683.41,683.41
647,33.74117374,1605.654965,0,129,21,6326.74,6326.74
1627,29.93954283,888.4605778,0,114,21,3484.02,3484.02
282,28.87196006,1060.998608,0,110,21,4162.56,4162.56
1901,0.00001327292472,0.0001726136064,0,852,21,11462.24,11462.24
2139,8.636841599,105.4893181,0,372,21,4695.59,4695.59
800,1.469525764,33.45475008,0,443,21,10426.58,10426.58
2215,34.34797397,606.6147118,0,132,21,2402.11,2402.11
1717,23.1049261,448.9669746,0,88,21,1757.9,1757.9
393,45.19715184,947.9660275,0,180,21,3895.24,3895.24
2122,3.127317218,117.4112748,0,12,21,441.84,441.84
587,7.063254363,64.31948403,0,27,21,247.93,247.93
600,42.1716666,1359.469829,0,166,21,5520.3,5520.3
539,16.99432167,323.5854518,0,65,21,1269.09,1269.09
1211,42.55723773,2220.827858,0,168,21,9045.04,9045.04
2085,12.78178495,444.1846262,0,359,21,12894.57,12894.57
2148,32.1229393,820.7063051,0,124,21,3263.92,3263.92
468,21.17364636,358.0130022,0,334,21,5835.68,5835.68
2241,20.60890608,382.4055809,0,79,21,1505.67,1505.67
1528,51.1076025,1674.44458,0,239,21,8086.55,8086.55
596,29.307755,754.6746918,0,113,21,2996.37,2996.37
586,49.93002071,1334.682243,0,211,21,5822.64,5822.64
906,7.782543295,138.9377742,0,382,21,7048.71,7048.71
1084,51.06303953,519.5828576,0,225,21,2363.16,2363.16
2402,9.370730726,278.460385,0,36,21,1088.9,1088.9
714,38.51977277,522.2111202,0,294,21,4117.34,4117.34
1726,45.34758013,1963.410679,0,182,21,8131.91,8131.91
2198,4.748050477,82.1325789,0,403,21,7205.88,7205.88
956,0.01352569319,0.215483324,0,621,21,10231.93,10231.93
591,25.50345702,1027.778087,0,325,21,13534.93,13534.93
1515,25.66350604,1047.378719,0,99,21,4158.2,4158.2
971,32.44308528,918.6507168,0,126,21,3676.15,3676.15
1845,38.50253142,3126.849883,0,151,21,12647.61,12647.61
2206,10.6437506,128.0073227,0,41,21,502.25,502.25
1098,1.488299639,30.46067226,0,449,21,9500.7,9500.7
324,38.16811809,2110.762714,0,150,21,8554.87,8554.87
2225,25.2997357,840.9609489,0,98,21,3352.07,3352.07
1994,11.11544927,270.7669519,0,43,21,1069,1069
1536,41.32357857,1700.073134,0,164,21,6960.19,6960.19
195,23.47821368,1045.087921,0,91,21,4166.72,4166.72
2416,28.26671293,1103.724472,0,110,21,4422.98,4422.98
1299,46.92428801,1411.240904,0,192,21,5959.57,5959.57
1609,4.399243833,287.7456661,0,412,21,27859.68,27859.68
1349,48.40147889,1248.947108,0,202,21,5380.22,5380.22
2203,26.34918463,1301.911445,0,103,21,5239.09,5239.09
1088,23.31271391,358.7300166,0,91,21,1439.61,1439.61
1985,39.21376976,2097.185696,0,156,21,8605.36,8605.36
2191,3.827438266,200.6563689,0,15,21,780.92,780.92
2486,21.21815185,812.1032715,0,83,21,3265.52,3265.52
1718,8.954161538,218.500876,0,35,21,868.69,868.69
2244,28.45583787,465.5548316,0,324,21,5477.2,5477.2
323,3.56009954,40.58954092,0,14,21,156.99,156.99
1164,26.45313905,1158.619651,0,104,21,4689.35,4689.35
862,18.06141187,434.6780655,0,71,21,1753.9,1753.9
684,27.12888115,505.6244492,0,107,21,2052.67,2052.67
27,5.822246799,79.78039121,0,405,21,5736.24,5736.24
863,36.59295725,530.9348597,0,146,21,2183.53,2183.53
1914,39.14513498,985.4118028,0,157,21,4075.95,4075.95
968,41.38164098,2354.983029,0,167,21,9805.11,9805.11
1272,50.60635656,1902.66428,0,258,21,10019.45,10019.45
567,50.99033633,609.4510021,0,254,21,3134.9,3134.9
1651,16.4692366,500.2120778,0,65,21,2025.08,2025.08
256,31.45430087,2405.214892,0,125,21,9850.35,9850.35
997,23.27125262,1142.560539,0,92,21,4646.81,4646.81
2449,43.66652807,1583.729749,0,290,21,10866.87,10866.87
1857,20.61477643,429.4561601,0,82,21,1755.3,1755.3
334,1.445939365,14.49058639,0,466,21,4827.8,4827.8
345,44.13826748,1349.271634,0,182,21,5741.08,5741.08
2240,49.80608615,1209.041348,0,216,21,5413.2,5413.2
1229,10.32994227,475.1082946,0,385,21,18304.31,18304.31
239,50.26270903,861.0752365,0,264,21,4671.2,4671.2
301,20.30829227,1758.894812,0,81,21,7211.68,7211.68
420,24.78239782,518.3727002,0,99,21,2130.58,2130.58
162,17.78577994,741.1055919,0,71,21,3037.54,3037.54
1297,36.35365529,655.6816729,0,147,21,2733.28,2733.28
178,29.65979617,490.9342709,0,119,21,2028.47,2028.47
22,33.75920993,1506.460838,0,136,21,6256.04,6256.04
1260,41.05392556,2652.913594,0,168,21,11200.8,11200.8
2168,46.7391211,1302.576781,0,197,21,5666.66,5666.66
2194,7.233758488,124.1952421,0,404,21,7169.78,7169.78
511,14.18091596,199.5844237,0,373,21,5425.53,5425.53
673,12.46070197,171.8350224,0,50,21,704.61,704.61
2088,27.06540911,1182.936324,0,109,21,4905.71,4905.71
864,27.06540911,1903.092275,0,109,21,7892.97,7892.97
1125,22.14790167,167.4582745,0,89,21,691.1,691.1
1037,8.218799446,263.8426296,0,33,21,1076.69,1076.69
2006,27.55392588,1174.65426,0,111,21,4873.24,4873.24
706,32.82449392,963.7409062,0,133,21,4024.6,4024.6
1082,34.95272598,485.4376532,0,142,21,2032.54,2032.54
128,10.18760926,336.3898054,0,41,21,1381.08,1381.08
1369,35.37521926,740.0946627,0,144,21,3105.71,3105.71
1856,2.097878706,20.6101028,0,459,21,4661.53,4661.53
410,31.7425833,274.4251925,0,129,21,1148.42,1148.42
1769,38.0437565,1760.837355,0,156,21,7447.28,7447.28
560,33.23278544,719.2629284,0,326,21,7290.9,7290.9
1818,17.78871952,320.994073,0,72,21,1333.43,1333.43
2252,25.85906909,686.2669148,0,346,21,9489.82,9489.82
604,13.76540632,554.700217,0,56,21,2311.65,2311.65
2224,25.9778171,948.3882645,0,106,21,3984.1,3984.1
2247,22.06191156,951.5543789,0,90,21,3992.67,3992.67
64,51.24649064,736.3685264,0,264,21,3917.81,3917.81
1228,0.0003658155099,0.006435403065,0,797,21,14503.89,14503.89
2471,12.76480396,227.4292197,0,52,21,947.61,947.61
1467,0.0001319292719,0.0004518965355,0,835,21,2957.82,2957.82
1045,25.28459716,405.9660671,0,295,22,4893.11,4893.11
471,13.3734468,392.1834359,0,51,22,1530.12,1530.12
2011,27.13463743,346.7538325,0,104,22,1367.34,1367.34
1040,48.44934276,1160.709557,0,229,22,5664.74,5664.74
258,48.11862429,581.3745521,0,211,22,2631.11,2631.11
601,20.24726541,1307.059363,0,79,22,5241.27,5241.27
395,17.44109263,218.352594,0,68,22,872.91,872.91
307,2.49478369,15.02017584,0,415,22,2582.03,2582.03
2301,34.11729117,1126.191264,0,137,22,4661.63,4661.63
425,37.29797999,1327.892415,0,151,22,5543.91,5543.91
588,45.43969144,1601.873453,0,262,22,9540.54,9540.54
1695,39.2397144,279.4967094,0,160,22,1174.56,1174.56
690,43.39873725,763.8445348,0,273,22,4963.14,4963.14
85,41.41643359,667.7419769,0,282,22,4696.49,4696.49
273,31.19960491,596.3357664,0,127,22,2500.86,2500.86
1361,2.687120396,152.2692883,0,11,22,608.58,608.58
2392,9.595541721,344.8641119,0,39,22,1428.9,1428.9
2039,18.17430981,540.6101935,0,74,22,2260.46,2260.46
805,34.46308432,610.6819225,0,304,22,5565.47,5565.47
105,40.21699869,1059.205037,0,169,22,4591.67,4591.67
2185,25.81195492,2022.123195,0,106,22,8550.73,8550.73
1704,11.24310775,96.09102298,0,46,22,400.83,400.83
1584,29.99071631,680.781194,0,317,22,7435.38,7435.38
294,46.16313665,899.0578956,0,269,22,5411.36,5411.36
1241,22.17053865,483.6573197,0,91,22,2041.45,2041.45
2427,19.06606312,465.264705,0,346,22,8725.94,8725.94
77,21.17534044,1473.715733,0,87,22,6227.1,6227.1
568,42.23516363,1958.369912,0,180,22,8612.85,8612.85
1289,0.2513625401,0.7005910505,0,525,22,1512.08,1512.08
1172,39.48184258,1047.198278,0,167,22,4569.24,4569.24
98,46.36592561,558.2781577,0,205,22,2547.3,2547.3
2123,16.97213566,1215.691084,0,59,22,4332.45,4332.45
2147,27.46636657,1586.444528,0,96,22,5706.01,5706.01
622,40.74796571,641.1654674,0,147,22,2384.37,2384.37
618,0.008130003052,0.1061404208,0,544,22,7343.87,7343.87
919,37.83034313,399.716006,0,135,22,1469.45,1469.45
1271,37.07879714,1132.609149,0,132,22,4155.52,4155.52
485,43.84419168,1424.986651,0,162,22,5431.01,5431.01
549,27.93734044,637.1026793,0,98,22,2299.35,2299.35
2481,40.87365908,1447.21195,0,148,22,5403.5,5403.5
265,15.17810544,526.4390295,0,53,22,1881.76,1881.76
1429,23.70057129,227.6350726,0,83,22,818.56,818.56
695,44.26477324,1616.834754,0,226,22,8523.93,8523.93
2041,41.71133186,1704.831695,0,152,22,6406.99,6406.99
43,30.09810759,244.2958997,0,106,22,884.84,884.84
156,0.002141955413,0.01843493164,0,587,22,5224.07,5224.07
1078,36.07338638,962.0161289,0,250,22,6885.69,6885.69
1947,25.62611881,1995.464101,0,90,22,7209.25,7209.25
1451,31.58860624,788.11241,0,260,22,6700.05,6700.05
2466,28.08504365,711.8052229,0,99,22,2581.82,2581.82
2121,39.51259534,1496.167299,0,143,22,5582.79,5582.79
1375,34.24758463,1020.556752,0,122,22,3745.41,3745.41
1623,46.48249828,1184.69889,0,180,22,4733.62,4733.62
855,46.51752479,1171.885152,0,216,22,5617.79,5617.79
2226,0.0004364989598,0.005880763949,0,640,22,8917.54,8917.54
1073,33.88624757,819.427728,0,121,22,3014.08,3014.08
2256,8.520509489,419.1193018,0,30,22,1497.56,1497.56
2030,25.46802695,723.15935,0,90,22,2628.1,2628.1
1119,19.30225421,617.5901364,0,68,22,2232.75,2232.75
1475,5.528967945,234.4326811,0,339,22,14855.21,14855.21
768,0.1222173641,1.694945595,0,466,22,6681.35,6681.35
299,3.094468893,70.02360036,0,11,22,242.24,242.24
389,27.85702509,1480.703441,0,271,22,14880.92,14880.92
2284,30.87190993,1934.357266,0,265,22,17152.63,17152.63
1023,0.001660902711,0.1020502128,0,603,22,38319.79,38319.79
203,11.87876456,251.9954982,0,42,22,908.83,908.83
1209,6.485199477,101.3031061,0,23,22,361.42,361.42
1693,43.73653066,2159.756566,0,164,22,8354.55,8354.55
1431,41.91667531,712.9583711,0,155,22,2718.4,2718.4
2498,45.11130447,661.526332,0,172,22,2601.6,2601.6
1906,43.45512917,2230.660785,0,163,22,8631.61,8631.61
1788,41.11677638,2379.495347,0,152,22,9072.28,9072.28
1864,43.60285968,4365.910063,0,164,22,16941.58,16941.58
1630,47.13556859,2250.806071,0,188,22,9265.32,9265.32
2412,25.57453409,1132.493868,0,279,22,12763.78,12763.78
426,45.22199326,1509.926402,0,228,22,7860.85,7860.85
161,31.7697309,702.0517629,0,266,22,6071.52,6071.52
42,24.80664588,538.3447677,0,89,22,1985.86,1985.86
661,1.35463219,27.51205464,0,394,22,8271.31,8271.31
856,46.3740774,1254.429142,0,182,22,5080.04,5080.04
941,33.61070085,590.0640544,0,122,22,2206.06,2206.06
1540,38.79866117,947.1208183,0,143,22,3598.69,3598.69
143,0.9309105941,14.51147074,0,408,22,6574.23,6574.23
2162,46.07603568,3453.62006,0,180,22,13923.45,13923.45
1453,0.00001462839126,0.0004025203745,0,761,22,21661.29,21661.29
677,12.51114354,435.7205858,0,45,22,1600.99,1600.99
973,23.25454026,3630.749449,0,84,22,13486.32,13486.32
209,47.64969741,1619.678558,0,196,22,6876.56,6876.56
1277,9.406016158,163.7625891,0,328,22,5900.81,5900.81
1556,37.44457143,1000.240908,0,138,22,3799.8,3799.8
407,14.43368944,189.0721231,0,52,22,696.38,696.38
1562,10.80871282,325.7523985,0,39,22,1198.02,1198.02
621,38.30820615,832.0043564,0,142,22,3179.15,3179.15
644,47.73496568,815.0978782,0,214,22,3772.03,3772.03
2023,29.9197531,481.5207366,0,109,22,1805.63,1805.63
2070,0.0009842888864,0.01380430068,0,635,22,9210.42,9210.42
2059,14.91905881,636.4955951,0,54,22,2359.12,2359.12
503,40.29657365,1222.470884,0,151,22,4723.8,4723.8
972,47.67967039,989.4404446,0,197,22,4219.18,4219.18
1653,0.01966525399,0.6732535148,0,541,22,19153.75,19153.75
1557,47.52826373,1541.647844,0,195,22,6528.36,6528.36
1941,36.45920746,194.8988217,0,135,22,742.85,742.85
1795,0.0000000001008063083,0.0000000008349175103,0,1138,22,9751.73,9751.73
1575,15.12532131,441.1182559,0,55,22,1642.49,1642.49
37,17.26633521,795.3908376,0,63,22,2976.66,2976.66
1010,24.82588362,659.5575263,0,91,22,2486.39,2486.39
765,8.208811269,427.7692955,0,30,22,1586.58,1586.58
2281,28.51763467,1321.334875,0,105,22,5008.79,5008.79
63,9.018115603,158.6819175,0,33,22,589.6,589.6
1778,38.26246586,1335.310018,0,259,22,9336.3,9336.3
1524,16.34751047,744.36193,0,60,22,2800.81,2800.81
1203,44.39654693,1588.243141,0,173,22,6385.44,6385.44
1491,25.66932084,484.5729453,0,289,22,5635.97,5635.97
290,25.22767368,465.1923278,0,290,22,5524.34,5524.34
523,31.04267131,621.8478574,0,277,22,5731.87,5731.87
2455,29.3998829,1398.445211,0,109,22,5339.03,5339.03
1358,32.96773013,641.8289944,0,123,22,2466.68,2466.68
844,37.3710564,1388.151656,0,141,22,5399.64,5399.64
1147,15.41568907,997.4166805,0,57,22,3779.36,3779.36
2086,0.01001136562,0.1055632073,0,575,22,6269.54,6269.54
692,33.03573683,1006.163726,0,124,22,3891.14,3891.14
285,47.8663905,970.6015297,0,202,22,4227.64,4227.64
1354,23.36523021,662.1061295,0,87,22,2534.76,2534.76
40,1.85683402,57.96419409,0,400,22,12907.89,12907.89
1962,34.9873841,903.4101323,0,132,22,3512.55,3512.55
1526,47.63533475,672.9379116,0,199,22,2901.09,2901.09
139,22.3026171,803.3912051,0,83,22,3073.33,3073.33
1896,34.19620751,869.0908872,0,129,22,3378.34,3378.34
1602,41.21904245,1614.838172,0,159,22,6425.14,6425.14
859,47.14010889,1665.44332,0,194,22,7074.2,7074.2
1797,30.65234349,1436.543316,0,115,22,5551.49,5551.49
1321,47.964188,430.2514585,0,204,22,1888.13,1888.13
482,16.37209567,483.9792761,0,61,22,1848.52,1848.52
1976,42.42192664,884.0972128,0,165,22,3546.81,3546.81
779,23.03190828,1020.533167,0,86,22,3918.28,3918.28
1113,44.42508791,1074.346922,0,176,22,4391.3,4391.3
1187,35.04267034,766.0372242,0,133,22,2996.18,2996.18
1636,5.86952378,317.2927723,0,22,22,1197.77,1197.77
858,11.22574022,155.8168685,0,42,22,594.23,594.23
1234,25.03419087,1435.975616,0,94,22,5547.83,5547.83
1293,44.38316008,675.3988294,0,176,22,2762.8,2762.8
2293,12.01019733,643.2984532,0,45,22,2462.95,2462.95
672,31.87006517,698.3575093,0,121,22,2731.15,2731.15
636,47.87621348,1847.469908,0,227,22,9045.17,9045.17
569,27.00672655,1735.883693,0,102,22,6749.19,6749.19
1824,42.09376545,771.012829,0,165,22,3117.11,3117.11
982,1.571299089,69.31984032,0,412,22,18790.34,18790.34
1968,23.58307032,639.0540859,0,89,22,2479.97,2479.97
853,0.08018451082,2.02834628,0,516,22,13497.29,13497.29
1489,0.04450114233,1.385042437,0,536,22,17251.53,17251.53
869,33.97635665,362.5215644,0,130,22,1428.67,1428.67
515,12.43344888,472.7406858,0,47,22,1826.73,1826.73
745,44.78955662,1618.893193,0,180,22,6713.51,6713.51
2007,46.44197906,2093.809831,0,191,22,8887.75,8887.75
376,0.1685000194,1.558645331,0,493,22,4714.62,4714.62
2292,30.30432724,339.0927488,0,116,22,1336.14,1336.14
1328,25.19174861,649.1282092,0,96,22,2544.89,2544.89
1304,23.63863755,229.9297066,0,90,22,899.49,899.49
2234,46.48232354,1869.814672,0,192,22,7971.57,7971.57
243,44.83312928,1401.941774,0,250,22,8074.12,8074.12
1509,47.78493405,1464.267426,0,204,22,6452.83,6452.83
91,44.67547055,693.7385429,0,181,22,2899.66,2899.66
1550,12.77619748,93.02541671,0,338,22,2542.45,2542.45
2462,45.88767627,2727.093522,0,189,22,11593.06,11593.06
1057,45.10053975,1952.188003,0,184,22,8219.34,8219.34
1338,45.88767627,419.8918582,0,189,22,1783.98,1783.98
2232,9.63003885,289.2224605,0,37,22,1131.65,1131.65
506,8.326074361,321.2050794,0,32,22,1254.17,1254.17
1580,47.35353903,404.4070653,0,201,22,1771.02,1771.02
1919,25.81693603,1042.22963,0,100,22,4154.95,4154.95
2378,38.81987314,2031.267557,0,154,22,8311.08,8311.08
1314,1.747225491,57.52838357,0,421,22,14330.4,14330.4
1015,27.72313055,949.3070157,0,108,22,3807.72,3807.72
192,24.44188143,944.7489352,0,95,22,3778.08,3778.08
1506,36.48935221,587.3493186,0,144,22,2389.2,2389.2
1975,8.020362513,375.1138778,0,363,22,17548.27,17548.27
1595,35.26895306,1389.139748,0,139,22,5644.07,5644.07
116,21.35520319,162.3630052,0,83,22,647.72,647.72
1547,33.75405658,251.302043,0,289,22,2222.05,2222.05
1142,36.76634584,1901.972562,0,284,22,15178.96,15178.96
83,27.99083394,292.7277238,0,110,22,1183.74,1183.74
883,11.42404761,319.2079105,0,352,22,10165.13,10165.13
194,18.58620065,466.9044357,0,73,22,1882.81,1882.81
1476,10.98844489,283.174423,0,356,22,9481.75,9481.75
712,46.00346905,2037.408589,0,256,22,11711.02,11711.02
317,15.47439251,1504.711545,0,61,22,6083.3,6083.3
1301,20.27250737,368.6055309,0,80,22,1494.22,1494.22
394,16.48666157,387.2649762,0,65,22,1565.89,1565.89
1527,22.87574917,1192.679061,0,321,22,17295.18,17295.18
960,26.73532476,599.7109782,0,106,22,2447.49,2447.49
1932,18.70792823,659.4115528,0,74,22,2678.78,2678.78
665,9.86567485,177.8167536,0,39,22,715.98,715.98
1868,9.86567485,174.0928028,0,39,22,700.96,700.96
1300,21.18987718,726.2731638,0,84,22,2959.65,2959.65
483,24.68136637,665.5173507,0,98,22,2718.99,2718.99
2445,48.39363911,1413.984558,0,217,22,6546.05,6546.05
1978,22.43991227,358.0269401,0,89,22,1459.68,1459.68
1114,11.03891733,238.6411822,0,44,22,970.95,970.95
1599,43.53924354,1428.33873,0,182,22,6161.21,6161.21
1367,13.75338355,458.3958756,0,352,22,12125.48,12125.48
710,48.86459473,769.7731323,0,229,22,3724.48,3724.48
979,47.10100626,2860.881684,0,205,22,12854.66,12854.66
904,7.739880809,219.0052092,0,31,22,890.25,890.25
1117,44.00581736,840.8999684,0,186,22,3667.44,3667.44
253,6.954546201,192.120206,0,385,22,10993.71,10993.71
2492,32.69841797,682.0405441,0,133,22,2858.85,2858.85
1131,25.22214122,729.118503,0,102,22,3034.77,3034.77
142,42.08567079,538.8065625,0,176,22,2324.19,2324.19
655,15.13376379,481.9016524,0,61,22,1991.29,1991.29
1692,36.56745758,477.0462646,0,150,22,2017.18,2017.18
1001,22.22717194,980.1251195,0,90,22,4082,4082
1579,0.02575306663,0.5268781009,0,600,22,12695.25,12695.25
1128,49.00351073,614.0042128,0,234,22,3027,3027
1767,0.5834943095,10.70984437,0,485,22,9204.22,9204.22
51,20.45562655,730.5124335,0,83,22,3046.86,3046.86
1284,38.40597222,459.6744606,0,160,22,1974.49,1974.49
454,14.88367414,332.3564466,0,356,22,8215.93,8215.93
427,12.9897352,257.0267135,0,53,22,1073.01,1073.01
1689,29.69636031,640.7931463,0,122,22,2711.79,2711.79
947,48.39328815,489.1268373,0,221,22,2305.51,2305.51
338,42.96801675,728.1861008,0,154,23,2690.97,2690.97
1719,22.15292741,883.42246,0,83,23,3402.45,3402.45
1120,23.2059101,450.9446426,0,87,23,1737.84,1737.84
2024,25.78388908,1254.379043,0,99,23,4956.99,4956.99
1222,41.60856407,1351.998094,0,174,23,5833.39,5833.39
311,12.81058897,331.7657115,0,51,23,1351.13,1351.13
886,44.87583787,1073.831335,0,198,23,4890.11,4890.11
1707,0.0001297327299,0.001101984772,0,749,23,6580.49,6580.49
884,17.25876885,162.1782069,0,70,23,674.35,674.35
2307,41.85597578,1361.770254,0,179,23,6009.24,6009.24
404,45.79957921,1128.565001,0,240,23,6107.18,6107.18
2319,28.49862643,271.832555,0,117,23,1148.68,1148.68
536,21.21801925,369.4690688,0,87,23,1557.13,1557.13
2263,0.673778015,8.166617402,0,460,23,5763.97,5763.97
287,39.96043167,461.0656032,0,271,23,3229.28,3229.28
2328,39.19954237,3248.640943,0,166,23,14193.61,14193.61
698,30.644108,282.2445991,0,127,23,1204.49,1204.49
2141,21.85440634,1238.564241,0,90,23,5246.67,5246.67
2218,4.611465726,236.1350979,0,19,23,975.25,975.25
34,8.758900576,97.55795991,0,36,23,407.38,407.38
1490,45.66652743,1077.198991,0,208,23,5064.7,5064.7
985,26.5570804,482.5235195,0,110,23,2057.47,2057.47
732,29.61325116,1097.51624,0,104,23,3967.82,3967.82
2343,32.62458112,609.1764694,0,240,23,4627.48,4627.48
1748,29.43870652,595.7253772,0,247,23,5161.78,5161.78
441,21.73947802,659.9794859,0,76,23,2369.9,2369.9
1050,37.50145839,1383.833206,0,135,23,5134.89,5134.89
2188,36.05000697,1062.332132,0,129,23,3917.34,3917.34
2432,33.90067581,682.5536018,0,238,23,4948.11,4948.11
458,35.50468989,457.5149755,0,127,23,1685.64,1685.64
663,29.75074369,880.6634329,0,105,23,3199.53,3199.53
2388,17.9937218,474.3773989,0,63,23,1703.02,1703.02
1768,19.97766994,423.4106908,0,70,23,1522.47,1522.47
2282,22.48046452,305.9101726,0,79,23,1103.88,1103.88
660,43.74850469,2007.724838,0,168,23,7954.28,7954.28
